,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),16.197560958385644,13.604332653122261,4.936824984411525,7.661462072037205,5.236957161579979
应收款项(占总资产%),0.08020382398350602,0.05948363069374679,0.03223608516316508,0.006628766486387645,0.0044323710061943316
存货(占总资产%),0.8636893433186126,0.6191793784807266,0.6447923502527242,0.4835206430353009,0.3248064580176856
流动资产(占总资产%),22.468697683257638,16.687854686399383,10.202850169366977,11.749484785468672,9.554839288066608
非流动资产(占总资产%),77.5313022657677,83.31214526151652,89.79714977514571,88.25051515759849,90.44516064363381
应付款项(占总资产%),21.39405776745309,21.84734677773796,16.137546960183823,12.16432724662059,13.923120072300208
流动负债(占总资产%),69.8752223937222,68.33820404948767,65.56409620578502,53.18698715199199,44.529339311140944
非流动负债(占总资产%),0.14518794024642998,0.48460415958904834,0.9388796836691637,18.06647351228322,20.39180523223378
股东权益(占总资产%),29.979589615056717,31.17719173883917,33.49702405505851,28.746539278791953,35.0788553883257
负债占资产比率(%),70.02041033396861,68.82280820907673,66.50297588945419,71.25346066427521,64.92114454337474
长期资金占不动产及设备比率(%),70.30712081905887,74.53762454624793,78.32801326254459,107.90830276011675,129.6047178462239
流动比率(%),32.15545782489726,24.41951014925129,15.561642348746352,22.090901180988677,21.457401841622957
速动比率(%),30.42580451754021,23.446830573775024,14.578002494330189,21.181804260092285,20.61834762377152
应收款项周转率(次/年),489.1753012179311,450.58427983541037,638.5856180029158,780.94820513711,2274.1291334610246
应收款项周转天数(天),0.7359322856096806,0.7989623316854069,0.5637455342911925,0.46097741195078257,0.1583014823602543
存货周转率(次/年),38.089576545882565,34.9981667219901,36.292669477784465,22.15717226224594,23.92390791819117
存货周转天数(天),9.451404374803792,10.286252706223113,9.919358080972165,16.247559798371274,15.047707628796177
固定资产周转率(次/年),1.1093784735030277,0.7524868971223008,0.697191369239072,0.35902056881210875,0.3302226600661425
完整生意周期(天),10.187336653965902,11.085215027714547,10.483103603637156,16.708537173864375,15.206009063680506
应付款项周转天数(天),188.06930424555586,299.3884447052146,299.7064138742243,407.52998295272357,474.2172688480739
缺钱天数(天),-177.88196759158996,-288.3032296775001,-289.22331027058715,-390.8214457788592,-459.0112597843934
总资产周转率(次/年),0.4673310479137742,0.3152075076891921,0.29560699309218574,0.15304310243270075,0.1280397887480007
ROA=资产收益率(%),0.7825223933347107,0.5447175774307369,0.27376197438156696,-5.5508321227944455,0.5391967219909454
ROE=净资产收益率(%),2.4870727275775892,1.7817564034585485,0.8475494770518276,-17.818356807669556,1.7049525841214104
税前纯益占实收资本比率(%),3.4692685864522366,2.539764951937504,1.2239617995729515,-23.726982743573615,2.0858348338121777
毛利率(%),15.017156552953544,17.530816208001102,22.45869845858818,18.17281154433907,23.137230379982384
营业利润率(%),1.6859229158917552,1.5538319653332588,0.1521707330073768,-36.396692826965484,4.22208344365753
净利率(%),1.6744498272063817,1.7281237383389456,0.9261011419935596,-36.2697306456624,4.211165331091006
营业费用率(%),29.004719423202364,34.72316572304045,29.600677395468093,70.58986866011705,98.97440213571454
经营安全边际率(%),1.4658012477604256,1.3220634514979903,0.12426290245019737,-30.799548856726023,3.428762715085304
EPS=基本每股收益(元),0.034692685864522364,0.025397649519375037,0.012239617995729514,-0.23726982743573613,0.020858348338121776
营收增长率(%),14.664960716813155,-29.06625253851898,-10.072865884464335,-50.50187606561759,-24.28543395088917
净利增长率(%),63.09329483492726,-26.792500702041025,-51.80807251994332,-2038.5391026831908,-108.79098230682396
净资本增长率(%),2.6051693169574435,1.779498697709414,0.8511562953585496,-16.360748684787268,1.7196116678542808
现金流量比率(%),-7.694684711638695,10.63468855036664,-4.912249360967831,-14.524804347722409,-18.654621337213754
现金流量允当比率(%),6.7140340884300596,34.662488352149815,22.31352505224353,-28.934043790820546,-81.08800540351581
现金再投资比率(%),-26.79157245585199,12.695591377033077,-17.369869868652103,-20.749467006402725,-22.190038680413284
