,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),30.789169812604843,34.82520616023162,34.02759457109738,25.34563110287438,19.96591942532882
应收款项(占总资产%),8.826310807157023,7.9393738930026405,7.580439883223026,11.148739157032747,10.373672840905506
存货(占总资产%),0.15882378070276498,0.008690416538798724,3.4986492305965906,2.3513455105095336,1.2035116158436998
流动资产(占总资产%),52.781366967545665,52.17902662535131,48.63412251448921,45.62498296532636,51.88348259608634
非流动资产(占总资产%),47.21863290127632,47.82097325338578,51.36587744546732,54.3750169989066,48.11651738267209
应付款项(占总资产%),0.3900346200899101,0.16201631666560457,3.4885367234095956,3.622607279748327,4.693683601813288
流动负债(占总资产%),6.672463223882256,7.7859856819226705,19.97607457711861,21.244274276784957,27.58621378700523
非流动负债(占总资产%),0.21088325885656284,0.1567716564264066,0.8454909667148446,0.6549052354677795,13.705062363823656
股东权益(占总资产%),93.11665338608316,92.057242540388,79.17843441612307,78.10082045198023,58.708723827929546
负债占资产比率(%),6.88334648273882,7.942757338349077,20.821565543833458,21.899179512252736,41.29127615082889
长期资金占不动产及设备比率(%),479.0070134659105,531.5600416874591,895.4466062490301,876.7203619579884,1196.010113911504
流动比率(%),791.0326990033943,670.1659615665179,243.46185848097542,214.76366899654104,188.07757728817418
速动比率(%),781.3929024852771,658.9320288613219,220.57332963003807,196.2735128388583,180.2910882828396
应收款项周转率(次/年),4.502599648627324,4.921436989990775,5.625920293724288,5.272562091810431,4.979999249312059
应收款项周转天数(天),79.9538098101434,73.14936611368879,63.98953047491026,68.27800085428233,72.28916739677499
存货周转率(次/年),9.054705087834714,25.54466858492995,5.58805283060303,7.238470319043656,16.450411220437058
存货周转天数(天),39.7583096863997,14.092948870868524,64.42315526702619,49.734264486355954,21.883951231125593
固定资产周转率(次/年),1.9743197358640452,2.2835159774198193,3.2112676103625817,5.7234118217706795,8.49462509587756
完整生意周期(天),119.7121169592779,87.2423145543554,128.41268561009355,118.01226529576373,94.17311861703203
应付款项周转天数(天),135.79049872461968,47.35758475478719,65.16864581815567,61.19736779940485,57.61580397062562
缺钱天数(天),-16.078381765341774,39.88472979956821,63.24403979193788,56.814897496358874,36.55731464640641
总资产周转率(次/年),0.3945676349579574,0.4116990893661523,0.4314823996223226,0.49906027270777836,0.5309906613869075
ROA=资产收益率(%),8.055563702402942,9.029324678443471,7.8136853687127905,7.981403616844564,9.161197962154304
ROE=净资产收益率(%),8.578673651777242,9.754457076408979,9.485444536972757,10.15326476777808,13.89444011925464
税前纯益占实收资本比率(%),36.03400234702512,43.128534273833225,69.85660873233385,43.29634262282875,53.300604097420646
毛利率(%),97.29407779128232,94.98606231103236,65.90973730495875,58.04459935068162,49.46451113448313
营业利润率(%),19.74490384673699,20.064974376505464,19.123135315639857,15.691788972910626,18.16473650984087
净利率(%),20.416179536468768,21.931854803723624,18.108931823521658,15.992865085206207,17.253030276704603
营业费用率(%),77.02251283504879,79.19618726945464,48.1787636663687,41.620041612790146,33.19312132429808
经营安全边际率(%),10.007854299420558,10.290465963920429,11.526228433771559,9.928709387969953,12.153210398886497
EPS=基本每股收益(元),0.3362667676689843,0.4075573264168953,0.5991916115318445,0.3900964486727892,0.48360438779357745
营收增长率(%),17.07263983365044,12.824617048379679,119.38365682722005,84.29469715684806,50.83085369847649
净利增长率(%),208.13431301457268,21.200593905750594,81.1430756917967,62.75947337994475,62.715639795835926
净资本增长率(%),6.214822227893308,6.945768694937101,160.46250847410994,10.432656822761317,26.573742239551223
现金流量比率(%),141.74763634393287,129.8026445952734,34.783762700692016,16.24132159991275,9.8499142758343
现金流量允当比率(%),110.05975305574903,107.36514940626903,123.47098687641676,142.79996860000946,162.8828422650758
现金再投资比率(%),7.6521006362497035,6.798613060752225,7.656760783886615,3.2788711347248647,3.1722603423043743
