,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),19.570957057594303,19.80537834699672,21.720764269971717,29.028107829834106,28.93441200171757
应收款项(占总资产%),17.8122705368109,21.58590417293402,23.090274568435138,20.110807940926158,22.7832739350881
存货(占总资产%),17.904827396013495,19.93655238445788,16.437517429436454,14.617941957110316,16.190282947427203
流动资产(占总资产%),59.18716542925206,64.328479278341,64.4201491395517,65.12834196636385,69.17911657951589
非流动资产(占总资产%),40.81283448582312,35.67152066124922,35.57985080520394,34.87165798194047,30.820883375264813
应付款项(占总资产%),11.713937082655876,11.37813198087642,11.1940404412052,10.170108129470579,11.490430478598595
流动负债(占总资产%),21.10869037340615,22.567601972319547,23.65734980560076,23.903242178393892,28.107400534550674
非流动负债(占总资产%),2.6539178158682932,1.9743145366864798,1.570216282709422,1.4666209256948326,1.0150931083374963
股东权益(占总资产%),76.23739172580073,75.45808343058418,74.77243385644545,74.63013684421561,70.87750631189252
负债占资产比率(%),23.762608189274445,24.54191650900603,25.227566088310184,25.369863104088726,29.12249364288817
长期资金占不动产及设备比率(%),302.1831025709264,329.53696713016234,319.9611183261576,321.50271817651327,350.4533844282339
流动比率(%),280.3924077909469,285.0479159684167,272.3050109943732,272.4665605588009,246.1242062679637
速动比率(%),185.84955982676215,189.96389044037733,194.46650526057354,209.4565105707292,186.54517211138023
应收款项周转率(次/年),3.6770680539988416,3.2338507271949943,2.6417586409700875,2.691633449919872,2.779794329539235
应收款项周转天数(天),97.9040891452288,111.32239220107351,136.27285763392882,133.74778026820132,129.50598376333213
存货周转率(次/年),2.8751297928550335,2.2858555533887936,2.154896380008322,2.4633349612994846,2.364488829853446
存货周转天数(天),125.21173809343439,157.49026595731078,167.06139677990302,146.1433401399442,152.25278066673206
固定资产周转率(次/年),3.612935209641821,3.2709665302370556,2.433715287864183,2.420794712686036,2.8230508350388823
完整生意周期(天),223.1158271136885,268.8126580309972,303.3342542902963,279.89112030591167,281.75876432957955
应付款项周转天数(天),79.73012970245895,95.00960156933583,104.08047067748744,100.57281640769209,107.11606171501643
缺钱天数(天),143.38569741122956,173.8030564616614,199.2537836128089,179.3183038982196,174.64270261456312
总资产周转率(次/年),0.6343545490461279,0.6473313996402756,0.5910058913701954,0.5800767736574949,0.5986658216674474
ROA=资产收益率(%),5.148105672112989,7.196183362585266,6.640280960241716,6.5621598097656175,7.251295066619614
ROE=净资产收益率(%),6.572098135515814,9.495899208151142,8.841924927598805,8.784811645692137,9.984099108534584
税前纯益占实收资本比率(%),40.455167061184824,57.51830838456259,50.62862425661483,37.4772948851907,29.642501252199498
毛利率(%),29.004246822454427,32.582200590129055,33.97223691964732,34.18865917624588,38.95246480311532
营业利润率(%),8.44846429244782,12.094179988138668,12.737340253240781,12.617141719101676,14.073781795959517
净利率(%),8.11550208406026,11.116691324931649,11.235557971110186,11.312571200442612,12.112425327003995
营业费用率(%),21.65227056045943,21.33125657536505,20.50342677763361,21.28971443147335,25.08416356174366
经营安全边际率(%),6.548981526224674,9.122023872214335,9.507447622062376,9.402539526481211,10.12848661295858
EPS=基本每股收益(元),0.36707221944184476,0.5046773127808869,0.43822124374109783,0.3119569894534977,0.254440930630941
营收增长率(%),24.249060931968685,29.94605252312641,11.687327107803469,6.053711224348461,14.265132034947044
净利增长率(%),15.690170923157496,78.00132587962895,12.881557164222343,6.7806470367592055,22.344234973716112
净资本增长率(%),6.248163960409613,39.144196007205665,8.356483002411053,6.66124346516952,8.57366832825673
现金流量比率(%),6.841866014630401,19.909840690022275,41.32467322656818,50.622430781347546,23.877552307645196
现金流量允当比率(%),,26.591460364038376,49.29348719761822,85.49751583994457,112.83883275779489
现金再投资比率(%),0.510892876413337,3.8951445211403217,11.689666669914851,13.47197017454935,6.812454679278819
