,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),,35.910420553103044,24.697901173372166,26.520412284553974,
应收款项(占总资产%),,8.565006581352595,7.871657720199615,6.730735508844276,
存货(占总资产%),,26.056356160391147,24.467893840355103,22.840075438134857,
流动资产(占总资产%),,81.55391187530721,71.98885042532727,73.06218736425376,
非流动资产(占总资产%),,18.446088090695802,28.01114955078503,26.937812619116215,
应付款项(占总资产%),,24.56823286900947,25.45609109378925,25.17356870686082,
流动负债(占总资产%),,29.092427328073928,45.55121999790565,45.08077354994977,
非流动负债(占总资产%),,0.1012676527018743,0.15250293967931605,13.375316898720635,
股东权益(占总资产%),,70.80630498522721,54.29627703852735,41.54390953469958,
负债占资产比率(%),,29.193694980775803,45.70372293758496,58.456090448670395,
长期资金占不动产及设备比率(%),,506.17484325275825,480.7928408457081,663.9005252515993,
流动比率(%),,280.3269416481645,158.03934645633032,162.06950676289577,
速动比率(%),,162.71709952393877,81.58676871663988,93.33988375970814,
应收款项周转率(次/年),,,18.302668413804398,17.022093920073473,
应收款项周转天数(天),,,19.669263037169706,21.148984440014864,
存货周转率(次/年),,,3.4514607970547457,3.060748856632595,
存货周转天数(天),,,104.30366181412738,117.61827469793485,
固定资产周转率(次/年),,12.649755628826233,11.238016778975467,12.824998682273446,
完整生意周期(天),,,123.9729248344211,138.7672591219228,
应付款项周转天数(天),,,104.16365199406097,126.53079362977711,
缺钱天数(天),,,19.809272840360123,12.236465492145683,
总资产周转率(次/年),,,1.4930927104301095,1.2254228702605756,
ROA=资产收益率(%),,,9.720920986199983,6.933038273131423,
ROE=净资产收益率(%),,,15.907357591608925,14.821161224288678,
税前纯益占实收资本比率(%),,132.6713049878167,149.87598898626203,78.63629850434826,
毛利率(%),,40.43543746745449,41.92424542873436,41.28338792365218,
营业利润率(%),,7.777661857526224,7.122793130727828,6.281915473744451,
净利率(%),,6.66254854904836,6.510594363274916,5.657670050296816,
营业费用率(%),,30.842176870977855,33.39310141353441,33.637645344628154,
经营安全边际率(%),,5.538247324026512,5.018728906545046,4.446322788592189,
EPS=基本每股收益(元),,1.1334804624914312,1.3309206394509387,0.6791525058218353,
营收增长率(%),,,20.15943291498064,17.44327781579993,
净利增长率(%),,,17.41893036379463,2.0575506045310306,
净资本增长率(%),,,9.135094179968533,9.905318728187567,
现金流量比率(%),,20.592684565764678,9.741537663429142,7.106088863974482,
现金流量允当比率(%),,,,,
现金再投资比率(%),,8.037499825325694,0.8474069634379553,1.779609672563703,
