,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),31.110104331580622,7.585188807747645,19.460959851409903,30.132512598972678,16.42629008868596
应收款项(占总资产%),0.11860060566413783,0.07639139179617628,0.04642304286061745,0.020846269043068518,0.30701345322207685
存货(占总资产%),40.35047650822642,69.08034875074685,62.086704055709504,45.439800440479296,53.05789133591102
流动资产(占总资产%),78.5544869578572,77.63290456393538,82.43485488862785,78.03721023903233,74.87152884795724
非流动资产(占总资产%),21.445513018309946,22.36709541417763,17.565145095901233,21.96278975068538,25.1284711405731
应付款项(占总资产%),3.553782505029483,1.698143951652965,1.8225382843735454,7.052998802043679,7.168752916053865
流动负债(占总资产%),30.695386027107475,19.11755081648682,25.797982197983604,53.35174141909235,33.000136374116984
非流动负债(占总资产%),8.852982028966224,26.310658230632733,32.693512004250664,5.26509115118802,8.70350244061552
股东权益(占总资产%),60.45163192009344,54.57179093099347,41.508505782294804,41.38316741943735,58.29636117379783
负债占资产比率(%),39.5483680560737,45.42820904711956,58.49149420223427,58.61683257028037,41.70363881473251
长期资金占不动产及设备比率(%),2707.6425770473998,1248.6621026834039,1690.974460372352,471.3130040732417,629.7132561185234
流动比率(%),255.91626972044787,406.0818523265352,319.5399322573192,146.26928409138353,226.8824830695507
速动比率(%),124.15459295855722,44.05842895814055,77.15058714466808,61.04049575372304,65.8274759646603
应收款项周转率(次/年),33.78803004251102,48.48908252392192,126.03053512526074,863.8487196249807,275.8649636556726
应收款项周转天数(天),10.65465983372477,7.424350740162138,2.8564501713817165,0.41673955179606237,1.3049862608013991
存货周转率(次/年),0.05426154664998366,0.03939000347636389,0.04131620200781337,0.1455956006670149,0.279052240576764
存货周转天数(天),6634.532559375671,9139.374619682349,8713.288764208146,2472.6021803874364,1290.0810223687906
固定资产周转率(次/年),1.8321025317102524,0.7040657151162659,1.4420830923160775,2.2561693788600836,4.2815466404880045
完整生意周期(天),6645.1871837479675,9146.798922575785,8716.145184963656,2473.0189179252448,1291.3860081184819
应付款项周转天数(天),661.1721796525484,427.25692863259997,237.4689651594017,235.67942583918864,186.97712183819215
缺钱天数(天),5984.0150040954195,8719.541993943185,8478.676219804254,2237.339492086056,1104.4088862802896
总资产周转率(次/年),0.045516954357324696,0.046839376153745886,0.07414849881526758,0.26829509977237087,0.4306785221457891
ROA=资产收益率(%),2.7150287407651383,0.6876393423135936,1.71663631319739,16.71585518774171,14.881505595201668
ROE=净资产收益率(%),4.625557583761024,1.1982579817811727,3.6587725830748674,40.3440985439207,30.13784039547327
税前纯益占实收资本比率(%),11.547129020886448,5.020057348024411,10.651193987918044,156.86610180868334,140.32525974285278
毛利率(%),51.43204150605817,53.47242076830143,63.7909164617376,71.73435903950511,68.22460822503336
营业利润率(%),65.42212376088821,27.546910508448985,29.500311091673304,82.43911642370155,40.53715750799587
净利率(%),59.64873452109809,14.680796275051621,23.15132924372916,62.303989876173425,34.5536283474505
营业费用率(%),45.07380676009652,49.289161691316,29.871196602165345,7.2539301139839685,4.187413370104318
经营安全边际率(%),43.20229926918799,17.949094938716566,18.010956730048413,48.00385716916297,24.097043789080775
EPS=基本每股收益(元),0.1022239310218351,0.026813313689105167,0.0830306056352928,1.1852642008157281,1.2022754897055998
营收增长率(%),-44.671918573744684,6.573574286623639,99.26411004511192,430.9525469675035,82.88285073165738
净利增长率(%),33.072336223649444,-73.77002313676263,214.23560342885645,1328.8795873718052,1.426346286714761
净资本增长率(%),4.336567085997672,-1.7006813792529982,7.6065412124342515,50.00770732919463,26.28642047860832
现金流量比率(%),-20.633818119886932,-205.4188978894299,6.534167286868731,40.526609622432524,-8.704426763800798
现金流量允当比率(%),100.80497415323404,-95.06030188884075,-89.60445184285943,-0.46772561777831445,-2.5688245249751884
现金再投资比率(%),-10.949705721564484,-50.19845128906631,-2.1735789358538504,42.73610041787397,-10.944539164514035
