,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),27.053606252619307,21.547223720151905,27.096247725045124,19.612002459372455,18.428889856670867
应收款项(占总资产%),21.633913058913954,23.4974564299304,14.208690176475791,14.697233110218862,20.143086085396043
存货(占总资产%),17.457671634027527,18.512966355781565,16.272192910068924,18.708946760020538,15.908661309630787
流动资产(占总资产%),82.08844709454722,81.4695917543392,71.9749902108305,70.16747921030127,69.69213814329801
非流动资产(占总资产%),17.91155288452655,18.530408224559174,28.025009771456034,29.832520771664395,30.30786183795377
应付款项(占总资产%),15.22905564833907,13.433192303230538,16.627436439819835,15.608895955866567,13.209206975074983
流动负债(占总资产%),22.160230748745974,17.91969793980104,21.147976187408034,19.884584311762836,23.512376085915943
非流动负债(占总资产%),2.0926230352671987e-08,2.110161950475105e-08,6.441357060887301,6.255211091427372,1.8748207671452067e-08
股东权益(占总资产%),77.83976923032779,82.08030203909735,72.41066673399119,73.86020457877545,76.48762389533584
负债占资产比率(%),22.160230748745974,17.91969793980104,27.589333248295333,26.13979540319021,23.512376085915943
长期资金占不动产及设备比率(%),949.381320964177,903.9235637817253,952.2129493598256,860.1041346818704,795.2017838990399
流动比率(%),370.4313729750996,454.637081116491,340.33984865842604,352.87375409278667,296.4061898000738
速动比率(%),273.08731236485426,322.3511114677038,255.8621695616476,251.6660368397093,225.1690106572848
应收款项周转率(次/年),2.389174959983456,2.761815654183527,3.464901435709521,4.019518411896012,3.452688002703611
应收款项周转天数(天),150.679630310519,130.3490329507073,103.89905929023521,89.56296819070833,104.26658864548155
存货周转率(次/年),2.4369854295503495,2.235165062400172,2.449460276790626,2.0903730791557407,2.204528310217017
存货周转天数(天),147.7234928308959,161.0619303922857,146.97115243256803,172.21806160712097,163.3002389010319
固定资产周转率(次/年),10.579429264753625,11.727273531251019,7.6329616989314895,7.368512349812257,6.776123815419449
完整生意周期(天),298.40312309738124,291.41096330089243,250.8702116893941,261.7810297557104,267.56682750723616
应付款项周转天数(天),202.00434816877012,128.38719900950616,128.9124162560622,158.8492394535728,135.94873323399153
缺钱天数(天),96.39877492861112,163.02376429138627,121.95779543333191,102.93179030213759,131.61809427324462
总资产周转率(次/年),0.5663784341137826,0.6231152226394042,0.6391935256514408,0.5808513258792655,0.5996391565691542
ROA=资产收益率(%),5.554686236239437,5.426883677224138,7.509856288678626,5.454841397115063,4.14143438447937
ROE=净资产收益率(%),7.487022062749596,6.78774618805398,9.775473047310989,7.459211249738086,5.511006738061477
税前纯益占实收资本比率(%),93.60675249237678,87.38199385659635,127.4881572360513,99.51875361484674,72.67971665250208
毛利率(%),40.01194050418167,35.493094237855786,33.72448328832322,37.09413288379324,36.26558043864131
营业利润率(%),12.948785882616907,11.05526544310031,14.737735195643499,11.773265403337806,8.317286390437907
净利率(%),9.80737595163629,8.709277960513793,11.748955496321816,9.391114649139098,6.9065442739012175
营业费用率(%),25.42259150294447,20.984352430754065,20.171551374994014,22.851723371738554,26.335135834183387
经营安全边际率(%),9.248343988368743,8.159283323837142,11.020970007315327,8.587723745491955,6.103732405251873
EPS=基本每股收益(元),0.6839112330442635,0.6440627575837629,0.9724336636679294,0.761158089702334,0.5617975814459635
营收增长率(%),-19.07032239626055,6.0471795049356984,11.921801061132342,-2.0742291905266512,0.36015883702182805
净利增长率(%),-46.57456332080924,-5.826556998004989,50.9843021432703,-21.726476963039204,-26.191735040881113
净资本增长率(%),3.1571415029621335,4.571327177231183,5.093431835196398,0.18703000169897166,-0.38581658241598404
现金流量比率(%),5.173843039231655,17.143625099382167,108.89507798922193,32.482396470381445,20.751387275239452
现金流量允当比率(%),,,,71.55800030988092,94.0010178847211
现金再投资比率(%),-2.858193326289004,1.4720249699847718,24.631411264263452,1.1125758964129777,0.24790591616478452
