,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),15.747014663217415,17.26660674608734,73.366167837386,30.377653093414235,22.97454916618919
应收款项(占总资产%),5.183013619423801,8.455610036448546,3.1821534842247923,6.188561117289353,7.097425962285987
存货(占总资产%),20.62606297679863,17.842750287707652,4.364298957551163,7.3046010739345455,7.61448020172024
流动资产(占总资产%),54.25258171311297,58.14418584535338,85.10446843610312,44.259983007866204,51.26168839636978
非流动资产(占总资产%),45.74741820530466,41.855814081642166,14.895531541787745,55.740016975146055,48.738311588960784
应付款项(占总资产%),9.493328103731983,11.876106722693141,2.1349756044795254,5.20551484415451,8.880205165526652
流动负债(占总资产%),32.38046634233448,37.42227694590906,11.037509532563822,13.28956642335174,21.278277824193484
非流动负债(占总资产%),8.158237681864947e-08,7.300445889095574e-08,0.9712828722000345,0.6813517234511015,0.34690540709123635
股东权益(占总资产%),67.61953357608316,62.577722981086495,87.991207573127,86.02908183620941,78.37481675404584
负债占资产比率(%),32.38046634233448,37.42227694590906,12.008792404763858,13.970918146802841,21.625183231284716
长期资金占不动产及设备比率(%),213.451865154401,204.4001729569533,827.5926662436374,485.5836009239921,528.580521514622
流动比率(%),167.54725210826774,155.3731907226459,771.047744190376,333.04309216227233,240.91088942707933
速动比率(%),64.70801291436025,64.47638981880101,690.6908223510667,270.2307797685216,196.5741430010244
应收款项周转率(次/年),14.374422640629316,13.69225707300026,8.197869035721263,8.323096966837815,7.0436924091014035
应收款项周转天数(天),25.04448397323852,26.29223186361983,43.913850868718,43.25313048205594,51.10955711096052
存货周转率(次/年),4.416031082031305,4.343477539517136,4.140953076008074,4.5312599894253704,3.431563472227497
存货周转天数(天),81.5211651251349,82.88289644277134,86.93650770257639,79.44810055915934,104.908448415339
固定资产周转率(次/年),3.8205028698082066,2.9639938890900814,2.726335754749022,2.4235872960925917,2.9579831383030952
完整生意周期(天),106.56564905806806,109.17512826801436,130.8503585237749,122.70123101326884,156.0180054940871
应付款项周转天数(天),34.16053995340911,46.513080245410045,51.01257430284727,51.032066828696635,100.78737286415819
缺钱天数(天),72.40510910465895,62.66204802260432,79.83778422092763,71.6691641845722,55.23063262992892
总资产周转率(次/年),0.9861746587534769,0.9461498799649659,0.361359418265383,0.4063557413561007,0.4702560817199328
ROA=资产收益率(%),4.405456374073607,3.708443689253333,1.441743027908642,5.7496777527274325,5.205039121785854
ROE=净资产收益率(%),6.371775372324269,5.708921389409889,1.7564272169942508,6.61782885516881,6.353676973081765
税前纯益占实收资本比率(%),31.748389965917223,28.801223915145336,24.781863248576446,71.68923561333165,77.03530424042297
毛利率(%),12.430238456753095,12.055369999511012,14.084906342813147,32.79278911728428,45.483271318324064
营业利润率(%),5.2205598758498155,4.5193396287995045,4.298660327473259,15.979837360888038,12.57098843064137
净利率(%),4.467217172085252,3.9195097571332513,3.989775701641471,14.149370034297887,11.068520583521531
营业费用率(%),6.5147650700838335,6.714784436710013,8.196728904579569,15.417612784900268,32.12446395139874
经营安全边际率(%),4.643377037626699,4.033130789554509,3.7679483336351587,12.033663474584031,8.640848062273408
EPS=基本每股收益(元),0.2605525329770074,0.2430654704390633,0.21454283457301598,0.609767371703531,0.673648209867689
营收增长率(%),-1.6741484128953203,6.324484106974992,-13.289035937692688,98.64625073784538,41.226600572908325
净利增长率(%),21.600545392053476,-6.711532238692925,-11.734550478262562,604.4805154389351,10.476263387895386
净资本增长率(%),4.8565877169536265,3.4176232736658534,364.2982113040782,27.24549671550784,5.500197172000583
现金流量比率(%),0.5630858825645785,8.198199434788204,2.2137780684357664,81.5465717213819,33.30293031960914
现金流量允当比率(%),,39.937487181049406,29.626403037384293,95.75608060816084,124.10864617245738
现金再投资比率(%),-3.1672703795728196,0.4986424322358644,-0.7893236180065948,11.585272399876995,7.745277741330446
