,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),3.3661944344810886,6.9012635691808875,13.269825497796434,4.17828663074949,7.13447151737054
应收款项(占总资产%),6.704044383880349,3.6660967241901994,2.533685436501758,2.29014076943347,2.6028326438921585
存货(占总资产%),38.99339471726462,55.012349381069,52.102289876878125,54.89996782781312,64.2792051042334
流动资产(占总资产%),59.09461514007798,66.4291770054785,67.01310590528306,61.68824427696049,70.6759059910788
非流动资产(占总资产%),40.905384772897385,33.570822927877146,32.9868940454541,38.311755681908735,29.324093974402142
应付款项(占总资产%),9.728999948149271,17.3411620676857,10.530953284096348,10.796626658321811,15.980186971926447
流动负债(占总资产%),40.83137451206749,68.50322389461336,47.124625654777255,51.757870799673114,59.02243638846954
非流动负债(占总资产%),41.99209280727157,15.56211445288344,13.66519398455469,13.453064941565781,4.697373684454812
股东权益(占总资产%),17.17653259363631,15.934661585858853,39.2101803114052,34.78906421763033,36.28018989255659
负债占资产比率(%),82.82346731933904,84.06533834749678,60.789819639331945,65.2109357412389,63.71981007292435
长期资金占不动产及设备比率(%),467.87425296746034,333.62483201758414,527.1591957306674,240.1653694815586,207.04227712739697
流动比率(%),144.72844894472874,96.97233672249907,142.20400672495498,119.18620931432883,119.74413506852675
速动比率(%),47.93129717522452,16.19908775565184,30.48503494677973,11.0535092045567,9.65079644187505
应收款项周转率(次/年),6.044626139853969,9.657153702235643,9.666711428891967,10.670158988614196,12.225340131193267
应收款项周转天数(天),59.55703268928401,37.27806430436281,37.241206439881076,33.738953317676184,29.44703320652758
存货周转率(次/年),0.6630330070068827,0.7910272538490869,0.37792121921336574,0.3557015422175083,0.36759038720338827
存货周转天数(天),542.959393054468,455.1044197380436,952.579482179647,1012.0844491766258,979.3509626840673
固定资产周转率(次/年),2.9395511396688083,4.67687064464023,3.9246902443237137,3.6425555584569738,1.4025056494745225
完整生意周期(天),602.5164248908361,492.3824835906453,989.820687281003,1045.8234013049885,1008.7979950572117
应付款项周转天数(天),80.43185620214427,132.936356884367,239.76370247918257,201.47978294050796,222.23186403736244
缺钱天数(天),522.0845686886919,359.4461267062783,750.0569848018204,844.3436183644806,786.5661310198492
总资产周转率(次/年),0.4147440933639479,0.48127559703251616,0.29144966476245043,0.2561860499273135,0.3007618514138237
ROA=资产收益率(%),3.347270545718878,3.139161674095612,4.265218185088988,3.1182055845768857,7.7282181093535645
ROE=净资产收益率(%),19.08919322554357,19.05612104777753,14.54830664273322,8.47321112014145,21.70860681541602
税前纯益占实收资本比率(%),32.686029945505865,33.33562515026488,19.54676261608707,18.54485186920715,56.702780934663345
毛利率(%),25.39081446733271,20.99989256164985,30.83544544603142,25.54162552654394,26.668816167479164
营业利润率(%),8.90068859607623,6.264065067446769,14.970686059448852,13.126458380823566,31.68637064318548
净利率(%),8.070688869185414,6.522586411045636,14.634493336181794,12.171644709011002,25.695473223680615
营业费用率(%),21.08539535259315,13.670982219604413,11.955493437564915,13.565774608924968,13.211585352305805
经营安全边际率(%),7.09835774963809,5.176917875571837,11.442377872763952,10.455861413112075,25.015131270580717
EPS=基本每股收益(元),0.26580702524340355,0.32105641902885845,0.17217806767127186,0.15906154349413698,0.47083698735177976
营收增长率(%),38.62960306369118,49.45335390202851,-19.31057623881614,11.074863093033585,40.21614594849254
净利增长率(%),-152.16303837937386,20.78552453992728,81.03996387609956,-7.61800063572656,196.0093120181653
净资本增长率(%),20.82062683244601,21.139602709957202,232.88934807000925,6.2665392462290015,24.26097126781066
现金流量比率(%),-14.134659747592352,8.85237327734441,1.6346510404414842,-3.97911827656652,13.96286134602166
现金流量允当比率(%),-71.29104522209718,-36.4900410022902,-31.155691066738626,-13.060984065287501,9.362461307207978
现金再投资比率(%),-14.97648902748411,11.739969052207435,-0.7868352205319481,-7.817902157122282,17.76213058632633
