,2017,2016,2015,2014,2013
负债占资产比率(%),0.435059246076,0.441004128588,0.532458088566,0.643642584286,0.657898914524
长期资金占不动产及设备比率(%),0.0,0.0,0.0,0.0,0.0
流动比率(%),1.22473584618,1.23552589937,0.902475130009,0.8064645982,0.735584805479
速动比率(%),0.636794037967,0.750382658475,0.450012468885,0.352109129751,0.318771667304
应收款项周转率,55.2575329248,82.0464086189,82.2929102019,82.8406354705,96.1564054581
应收款项周转天数,6.51494883946,4.38776061085,4.37461743809,4.34569336601,3.74390034949
存货周转率,7.01299009748,9.82941867852,7.68890871196,7.74572587315,9.33570378108
存货周转天数,51.3333107556,36.6247498224,46.820688538,46.477245115,38.5616348207
固定资产周转率,6.62632620854,10.0159461913,8.46818738534,7.34225701017,6.76677595264
总资产周转率,1.20050342917,1.74955322016,1.75577822401,1.87185382366,1.91648213698
ROA=资产收益率,0.0415589749125,0.0400307165266,0.0370730538559,0.033279451107,0.0435525113559
净资产收益率,0.0739536031687,0.0777175997748,0.089475390357,0.0952944369252,0.135266496334
ROA=税前纯益占实收资本比率,0.497231242773,0.504658180527,0.455516517794,0.424184778216,0.55266677061
毛利率,0.130921182658,0.121133292137,0.125862300689,0.125448562405,0.127534917329
营业利润率,0.0428397773489,0.0295841717547,0.0265532421082,0.0244780197924,0.0292436808848
净利率,0.08808140530906503,0.09154912038238497,0.09930905858043569,0.10097054261221816,0.0982912364442382
营业费用率,0.08808140530906503,0.09154912038238497,0.09930905858043569,0.10097054261221816,0.0982912364442382
经营安全边际率,0.32721807486912435,0.24422824834344659,0.21097057627972113,0.19512395617168257,0.2292994067605796
EPS=基本每股收益,0.393807037218,0.365887320975,0.339219695223,0.291491898728,0.3876257699
营收增长率,-0.288621236263,0.0821029713443,-0.0201263242445,-0.0387905086041,0.186296898417
毛利率,0.130921182658,0.121133292137,0.125862300689,0.125448562405,0.127534917329
营业利润率,0.0428397773489,0.0295841717547,0.0265532421082,0.0244780197924,0.0292436808848
净利增长率,0.0763068700182,0.172589745091,0.1637362709,-0.248006914497,0.629386922209
净资本增长率,-0.00550449219804,0.0824413053821,0.0897802922803,-0.000452398961242,-0.0308194695739
现金流量比率,0.053395276098,0.163309218892,0.17862545198,0.0514790588258,0.0387453517922
现金再投资比率,-0.00900532240049,0.0857654037428,0.113491877895,0.000845823588728,-0.00522365986322
